ticker,date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Preferred Stock Dividends,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Other Operating Expenses,Depreciation And Amortization In Income Statement,Amortization,Total Revenue,Operating Revenue,Loss Adjustment Expense,Net Policyholder Benefits And Claims,Normalized EBITDA,Reconciled Cost Of Revenue,EBITDA,Total Operating Income As Reported,Other Non Operating Income Expenses,Operating Income,Operating Expense,Depreciation Amortization Depletion Income Statement,Amortization Of Intangibles Income Statement,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Minority Interests,Write Off,Gain On Sale Of Security,General And Administrative Expense,Other Gand A,Interest Income,Otherunder Preferred Stock Dividend,Net Income Discontinuous Operations,Gain On Sale Of Business,Impairment Of Capital Assets,Earnings From Equity Interest,Interest Income Non Operating,Selling And Marketing Expense,Rent Expense Supplemental,Gain On Sale Of Ppe,Other Special Charges,Total Other Finance Cost,Other Taxes,Earnings From Equity Interest Net Of Tax,Depreciation Income Statement,Salaries And Wages,Excise Taxes,Average Dilution Earnings,Insurance And Claims,Rent And Landing Fees,Occupancy And Equipment,Professional Expense And Contract Services Expense,Other Non Interest Expense,Provision For Doubtful Accounts,Securities Amortization,Policyholder Benefits Gross,Net Income From Tax Loss Carryforward,Depletion Income Statement,Net Income Extraordinary,Policyholder Benefits Ceded
AVGO,2025-04-30,-2029498.525074,0.023599,-86000000.0,-86000000.0,4965000000.0,2166000000.0,5854000000.0,-769000000.0,769000000.0,5048970501.474926,4965000000.0,9089000000.0,4826000000.0,4707000000.0,1.03,1.05,4965000000.0,4965000000.0,,4965000000.0,4965000000.0,4965000000.0,120000000.0,5085000000.0,-61000000.0,-86000000.0,86000000.0,-769000000.0,769000000.0,,506000000.0,506000000.0,15004000000.0,15004000000.0,,,8106000000.0,3147000000.0,8020000000.0,5829000000.0,25000000.0,5915000000.0,4282000000.0,506000000.0,506000000.0,2693000000.0,1083000000.0,10197000000.0,4807000000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2025-01-31,-36120000.0,0.21,-172000000.0,-172000000.0,5503000000.0,2174000000.0,6363000000.0,-873000000.0,873000000.0,5638880000.0,5503000000.0,8484000000.0,4836000000.0,4695000000.0,1.14,1.17,5503000000.0,5503000000.0,,5503000000.0,5503000000.0,5503000000.0,-13000000.0,5490000000.0,-69000000.0,-172000000.0,172000000.0,-873000000.0,873000000.0,,511000000.0,511000000.0,14916000000.0,14916000000.0,,,8709000000.0,3108000000.0,8537000000.0,6260000000.0,103000000.0,6432000000.0,3713000000.0,511000000.0,511000000.0,2253000000.0,949000000.0,10145000000.0,4771000000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2024-10-31,-69300000.0,0.21,-330000000.0,-330000000.0,4205000000.0,2611000000.0,4679000000.0,-455000000.0,916000000.0,4465700000.0,4324000000.0,9109000000.0,4828000000.0,4679000000.0,0.9,0.92,4324000000.0,4324000000.0,,4324000000.0,4324000000.0,4205000000.0,-442000000.0,3763000000.0,-727000000.0,-318000000.0,318000000.0,-455000000.0,916000000.0,,813000000.0,813000000.0,14054000000.0,14054000000.0,,,7620000000.0,3254000000.0,7290000000.0,4627000000.0,-397000000.0,4945000000.0,4057000000.0,813000000.0,813000000.0,2234000000.0,1010000000.0,9002000000.0,5052000000.0,,,,,,,,119000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2024-07-31,-63630000.0,0.21,-303000000.0,-303000000.0,-1432000000.0,2524000000.0,3870000000.0,-1064000000.0,1064000000.0,-1192630000.0,-1875000000.0,8981000000.0,4663000000.0,4663000000.0,-0.4,-0.4,-1875000000.0,-1875000000.0,,-1875000000.0,-1875000000.0,-1432000000.0,4238000000.0,2806000000.0,-221000000.0,-303000000.0,303000000.0,-1064000000.0,1064000000.0,,812000000.0,812000000.0,13072000000.0,13072000000.0,,,6697000000.0,3004000000.0,6394000000.0,3788000000.0,82000000.0,4091000000.0,4265000000.0,812000000.0,812000000.0,2353000000.0,1100000000.0,8356000000.0,4716000000.0,,,,,,,,-443000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2024-04-30,-61320000.0,0.21,-292000000.0,-292000000.0,2121000000.0,2530000000.0,3052000000.0,-1047000000.0,1047000000.0,2351680000.0,2121000000.0,9230000000.0,4799000000.0,4645000000.0,0.44,0.46,2121000000.0,2121000000.0,,2121000000.0,2121000000.0,2121000000.0,-116000000.0,2005000000.0,-205000000.0,-292000000.0,292000000.0,-1047000000.0,1047000000.0,,827000000.0,827000000.0,12487000000.0,12487000000.0,,,5874000000.0,3008000000.0,5582000000.0,2965000000.0,87000000.0,3257000000.0,4519000000.0,827000000.0,827000000.0,2415000000.0,1277000000.0,7776000000.0,4711000000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2025-06-30,17787003.610108,0.228039,78000000.0,78000000.0,1283000000.0,936000000.0,1900000000.0,-238000000.0,238000000.0,1222787003.610108,1283000000.0,19399000000.0,847000000.0,847000000.0,1.51,1.51,1283000000.0,1283000000.0,,1283000000.0,1283000000.0,1283000000.0,379000000.0,1662000000.0,78000000.0,,,-238000000.0,238000000.0,1958000000.0,,,21221000000.0,21221000000.0,,,2758000000.0,17441000000.0,2836000000.0,1822000000.0,,1822000000.0,1958000000.0,,,,,3780000000.0,17441000000.0,,,78000000.0,,,,,,,,,,,544000000.0,,,,,,,,,,,,,,,,,,,,,
UPS,2025-03-31,17459000.0,0.221,79000000.0,79000000.0,1187000000.0,912000000.0,1745000000.0,-222000000.0,222000000.0,1125459000.0,1187000000.0,19880000000.0,850000000.0,850000000.0,1.4,1.4,1187000000.0,1187000000.0,,1187000000.0,1187000000.0,1187000000.0,336000000.0,1523000000.0,79000000.0,,,-222000000.0,222000000.0,2014000000.0,,,21546000000.0,21546000000.0,,,2578000000.0,17866000000.0,2657000000.0,1666000000.0,,1666000000.0,2014000000.0,,,,,3680000000.0,17866000000.0,,,79000000.0,,,,,,,,,,,607000000.0,,,,,,,,,,,,,,,,,,,,,
UPS,2024-12-31,-108801128.349788,0.190879,-570000000.0,-570000000.0,1721000000.0,919000000.0,2356000000.0,-229000000.0,229000000.0,2182198871.650212,1721000000.0,22375000000.0,858000000.0,854000000.0,2.01,2.02,1721000000.0,1721000000.0,,1721000000.0,1721000000.0,1721000000.0,406000000.0,2127000000.0,-570000000.0,,,-229000000.0,229000000.0,2334000000.0,,,25301000000.0,25301000000.0,,,3845000000.0,20041000000.0,3275000000.0,2926000000.0,,2926000000.0,2334000000.0,,,,,5260000000.0,20041000000.0,,,-570000000.0,,,,,,,,,,,544000000.0,,,,,,,,,,,,,,,,,,,,,
UPS,2024-09-30,30070000.0,0.194,155000000.0,155000000.0,1539000000.0,905000000.0,2140000000.0,-230000000.0,230000000.0,1414070000.0,1539000000.0,20260000000.0,855000000.0,855000000.0,1.8,1.8,1539000000.0,1539000000.0,,1539000000.0,1539000000.0,1539000000.0,371000000.0,1910000000.0,155000000.0,,,-230000000.0,230000000.0,1727000000.0,,,22245000000.0,22245000000.0,,,2890000000.0,18533000000.0,3045000000.0,1985000000.0,,1985000000.0,1727000000.0,,,,,3712000000.0,18533000000.0,,,155000000.0,,,,,,,,,,,517000000.0,,,,,,,,,,,,,,,,,,,,,
UPS,2024-06-30,33718566.078117,0.246121,137000000.0,137000000.0,1409000000.0,887000000.0,2081000000.0,-212000000.0,212000000.0,1305718566.078117,1409000000.0,19874000000.0,857000000.0,856000000.0,1.65,1.65,1409000000.0,1409000000.0,,1409000000.0,1409000000.0,1409000000.0,460000000.0,1869000000.0,137000000.0,,,-212000000.0,212000000.0,1859000000.0,,,21818000000.0,21818000000.0,,,2831000000.0,18015000000.0,2968000000.0,1944000000.0,,1944000000.0,1859000000.0,,,,,3803000000.0,18015000000.0,,,137000000.0,,,,,,,,,,,492000000.0,,,,,,,,,,,,,,,,,,,,,
MTCH,2025-06-30,-1219151.466345,0.20435,-5966000.0,-5966000.0,125478000.0,28559000.0,189865000.0,-30096000.0,32160000.0,130224848.533655,125478000.0,669817000.0,263773000.0,244370000.0,0.49,0.51,128648000.0,125478000.0,,125478000.0,125478000.0,125478000.0,32227000.0,157705000.0,-6120000.0,,,-30096000.0,32160000.0,,28559000.0,10498000.0,863738000.0,863738000.0,,,224390000.0,241938000.0,218424000.0,193921000.0,-154000.0,193921000.0,427879000.0,28559000.0,10498000.0,114511000.0,284809000.0,621800000.0,241938000.0,0.0,,-5966000.0,136555000.0,136555000.0,2064000.0,,,,,,2064000.0,148254000.0,,,,,,,18061000.0,,,3170000.0,,,,,,,,,,,,
MTCH,2025-03-31,-493120.0,0.16,-3082000.0,-3082000.0,117570000.0,32207000.0,175209000.0,-29637000.0,35256000.0,120158880.0,117570000.0,658585000.0,271928000.0,251130000.0,0.44,0.47,120739000.0,117570000.0,,117570000.0,117571000.0,117571000.0,22382000.0,139953000.0,-3003000.0,,,-29637000.0,35256000.0,,32207000.0,10478000.0,831178000.0,831178000.0,,,210498000.0,236908000.0,207416000.0,172593000.0,79000.0,172593000.0,421677000.0,32207000.0,10478000.0,120854000.0,268616000.0,594270000.0,236908000.0,-1000.0,,-3082000.0,111520000.0,111520000.0,5619000.0,,,,,,5619000.0,157096000.0,,,,,,,21729000.0,,,3169000.0,,,,,,,,,,,,
MTCH,2024-12-31,-2255055.936905,0.198771,-11345000.0,-11345000.0,158296000.0,20584000.0,237104000.0,1545000.0,39560000.0,167385944.063095,158296000.0,626022000.0,272549000.0,251715000.0,0.59,0.63,161469000.0,158296000.0,,158296000.0,158278000.0,158278000.0,39266000.0,197544000.0,-38155000.0,-10766000.0,,1545000.0,39560000.0,,20584000.0,10478000.0,860176000.0,860176000.0,,,269033000.0,236414000.0,257688000.0,223388000.0,-26810000.0,234154000.0,389608000.0,20584000.0,10478000.0,109138000.0,259886000.0,623762000.0,236414000.0,18000.0,,-3082000.0,114371000.0,114371000.0,5619000.0,,,,10766000.0,,5619000.0,145515000.0,,,,,,,20584000.0,,,3173000.0,,,,,,,,,,,,
MTCH,2024-09-30,-9680700.0,0.23,-42090000.0,-42090000.0,136468000.0,3983000.0,217760000.0,-40120000.0,40120000.0,168877300.0,136468000.0,642734000.0,275738000.0,257070000.0,0.51,0.53,139633000.0,136468000.0,,136468000.0,136481000.0,136481000.0,41159000.0,177640000.0,-34990000.0,-42090000.0,,-40120000.0,40120000.0,,25302000.0,10478000.0,895484000.0,895484000.0,,,285152000.0,274448000.0,243062000.0,210660000.0,7100000.0,252750000.0,389605000.0,25302000.0,10478000.0,103724000.0,260579000.0,642355000.0,253129000.0,-13000.0,,-3082000.0,103923000.0,103923000.0,5619000.0,,,,42090000.0,,5619000.0,156656000.0,,,,,,,25302000.0,,,3165000.0,,,,,,,,,,,,
MTCH,2024-06-30,-27157.993978,0.238228,-114000.0,-114000.0,133314000.0,32044000.0,215051000.0,-29604000.0,40038000.0,133400842.006022,133314000.0,659540000.0,281882000.0,264397000.0,0.48,0.5,136480000.0,133314000.0,,133314000.0,133320000.0,133320000.0,41693000.0,175013000.0,91000.0,-42090000.0,,-29604000.0,40038000.0,,32044000.0,10952000.0,864066000.0,864066000.0,,,247209000.0,244988000.0,247095000.0,204526000.0,205000.0,204526000.0,414552000.0,32044000.0,10952000.0,113576000.0,268932000.0,619078000.0,244988000.0,-6000.0,,-114000.0,114304000.0,114304000.0,10434000.0,,,,42090000.0,,10434000.0,154628000.0,,,,,,,21092000.0,,,3166000.0,,,,,,,,,,,,
MTCH,2024-03-31,-27157.993978,0.238228,-114000.0,-114000.0,133314000.0,32044000.0,215051000.0,-29604000.0,40038000.0,133400842.006022,133314000.0,659540000.0,281882000.0,264397000.0,0.48,0.5,136480000.0,133314000.0,,133314000.0,133320000.0,133320000.0,41693000.0,175013000.0,91000.0,-42090000.0,,-29604000.0,40038000.0,,32044000.0,10367000.0,864066000.0,864066000.0,,,247209000.0,244988000.0,247095000.0,204526000.0,205000.0,204526000.0,414552000.0,32044000.0,10367000.0,113576000.0,268932000.0,619078000.0,244988000.0,-6000.0,,-530000.0,114304000.0,114304000.0,9960000.0,,,,42090000.0,,9960000.0,154628000.0,,,,,,,21092000.0,,,3166000.0,,,,,,,,,,,,
MTCH,2023-12-31,-27157.993978,0.238228,-114000.0,-114000.0,133314000.0,32044000.0,215051000.0,-29604000.0,40038000.0,133400842.006022,133314000.0,659540000.0,281882000.0,264397000.0,0.48,0.5,136480000.0,133314000.0,,133314000.0,133320000.0,133320000.0,41693000.0,175013000.0,91000.0,-13810000.0,,-29604000.0,40038000.0,,32044000.0,10367000.0,864066000.0,864066000.0,,,247209000.0,244988000.0,247095000.0,204526000.0,205000.0,204526000.0,414552000.0,32044000.0,10367000.0,113576000.0,268932000.0,619078000.0,244988000.0,-6000.0,,-530000.0,114304000.0,114304000.0,9960000.0,,,,13810000.0,,9960000.0,154628000.0,,,,,,,21092000.0,,,3166000.0,,,,,,,,,,,,
CPB,2025-04-30,-28860000.0,0.185,-156000000.0,-156000000.0,66000000.0,109000000.0,166000000.0,-80000000.0,85000000.0,193140000.0,66000000.0,2167000000.0,299000000.0,298000000.0,0.22,0.22,66000000.0,66000000.0,,66000000.0,66000000.0,66000000.0,15000000.0,81000000.0,-147000000.0,-156000000.0,6000000.0,-80000000.0,85000000.0,,19000000.0,19000000.0,2475000000.0,2475000000.0,,,431000000.0,1657000000.0,275000000.0,,9000000.0,308000000.0,420000000.0,19000000.0,19000000.0,23000000.0,378000000.0,728000000.0,1747000000.0,0.0,,,162000000.0,162000000.0,5000000.0,,,0.0,150000000.0,,5000000.0,216000000.0,,,,,,,,,,,,,,,,,,,,,,
CPB,2025-01-31,-9300000.0,0.3,-31000000.0,-31000000.0,173000000.0,110000000.0,335000000.0,-80000000.0,88000000.0,194700000.0,173000000.0,2331000000.0,299000000.0,298000000.0,0.58,0.58,173000000.0,173000000.0,,173000000.0,173000000.0,173000000.0,74000000.0,247000000.0,-27000000.0,-31000000.0,5000000.0,-80000000.0,88000000.0,,19000000.0,19000000.0,2685000000.0,2685000000.0,,,476000000.0,1775000000.0,445000000.0,,4000000.0,354000000.0,465000000.0,19000000.0,19000000.0,25000000.0,421000000.0,819000000.0,1866000000.0,0.0,,,165000000.0,165000000.0,8000000.0,,,0.0,26000000.0,,8000000.0,256000000.0,,,,,,,,,,,,,,,,,,,,,,
CPB,2024-10-31,-7192000.0,0.232,-31000000.0,-31000000.0,218000000.0,109000000.0,371000000.0,-83000000.0,87000000.0,241808000.0,218000000.0,2376000000.0,301000000.0,298000000.0,0.72,0.73,218000000.0,218000000.0,,218000000.0,218000000.0,218000000.0,66000000.0,284000000.0,-29000000.0,-31000000.0,6000000.0,-83000000.0,87000000.0,,20000000.0,20000000.0,2772000000.0,2772000000.0,,,511000000.0,1816000000.0,480000000.0,,2000000.0,396000000.0,471000000.0,20000000.0,20000000.0,26000000.0,425000000.0,867000000.0,1905000000.0,0.0,,,175000000.0,175000000.0,4000000.0,,,-25000000.0,26000000.0,,4000000.0,250000000.0,,,,,,,,,,,,,,,,,,,,,,
CPB,2024-07-31,-31500000.0,0.21,-150000000.0,-150000000.0,-3000000.0,113000000.0,78000000.0,-83000000.0,84000000.0,115500000.0,-3000000.0,2035000000.0,298000000.0,298000000.0,-0.01,-0.01,-3000000.0,-3000000.0,,-3000000.0,-3000000.0,-3000000.0,-3000000.0,-6000000.0,-181000000.0,-150000000.0,21000000.0,-83000000.0,84000000.0,,21000000.0,21000000.0,2293000000.0,2293000000.0,,,341000000.0,1526000000.0,191000000.0,,-31000000.0,258000000.0,417000000.0,21000000.0,21000000.0,26000000.0,370000000.0,675000000.0,1618000000.0,0.0,,,182000000.0,182000000.0,1000000.0,,,-25000000.0,26000000.0,,1000000.0,188000000.0,,,,,,,,,,,,,,,,,,,,,,
CPB,2024-04-30,-7801000.0,0.269,-29000000.0,-29000000.0,133000000.0,106000000.0,252000000.0,-66000000.0,70000000.0,154199000.0,133000000.0,2096000000.0,300000000.0,298000000.0,0.44,0.45,133000000.0,133000000.0,,133000000.0,133000000.0,133000000.0,49000000.0,182000000.0,-25000000.0,-29000000.0,29000000.0,-66000000.0,70000000.0,,18000000.0,18000000.0,2369000000.0,2369000000.0,,,387000000.0,1549000000.0,358000000.0,,4000000.0,273000000.0,459000000.0,18000000.0,18000000.0,27000000.0,414000000.0,732000000.0,1637000000.0,0.0,,,208000000.0,208000000.0,4000000.0,,,0.0,0.0,,4000000.0,206000000.0,,,,,,,,,,,,,,,,,,,,,,
CPB,2024-01-31,-7801000.0,0.269,-29000000.0,-29000000.0,133000000.0,106000000.0,252000000.0,-66000000.0,70000000.0,154199000.0,133000000.0,2096000000.0,300000000.0,298000000.0,0.44,0.45,133000000.0,133000000.0,,133000000.0,133000000.0,133000000.0,49000000.0,182000000.0,-25000000.0,-29000000.0,29000000.0,-66000000.0,70000000.0,,18000000.0,18000000.0,2369000000.0,2369000000.0,,,387000000.0,1549000000.0,358000000.0,,4000000.0,273000000.0,459000000.0,18000000.0,18000000.0,27000000.0,414000000.0,732000000.0,1637000000.0,0.0,,,208000000.0,208000000.0,4000000.0,,,0.0,0.0,,4000000.0,206000000.0,,,,,,,,,,,,,,,,,,,,,,
DOW,2025-06-30,-105630000.0,0.21,-503000000.0,-503000000.0,-835000000.0,724000000.0,-450000000.0,-170000000.0,209000000.0,-437630000.0,-835000000.0,10119000000.0,709500000.0,709500000.0,-1.18,-1.18,-839000000.0,-839000000.0,,-835000000.0,-801000000.0,-801000000.0,142000000.0,-659000000.0,-474000000.0,-507000000.0,591000000.0,-170000000.0,209000000.0,,63000000.0,63000000.0,10104000000.0,10104000000.0,,,777000000.0,8860000000.0,274000000.0,,59000000.0,-15000000.0,598000000.0,63000000.0,63000000.0,188000000.0,347000000.0,583000000.0,9521000000.0,-34000000.0,,4000000.0,,,39000000.0,4000000.0,,86000000.0,,-30000000.0,39000000.0,,,-2000000.0,,,,,,,,,,,,,,,,,,,,
DOW,2025-03-31,-59400000.0,0.225,-264000000.0,-264000000.0,-307000000.0,714000000.0,-158000000.0,-188000000.0,216000000.0,-102400000.0,-307000000.0,10402000000.0,706900000.0,706900000.0,-0.44,-0.44,-310000000.0,-310000000.0,,-307000000.0,-290000000.0,-290000000.0,-84000000.0,-374000000.0,-215000000.0,-271000000.0,208000000.0,-188000000.0,216000000.0,,76000000.0,76000000.0,10431000000.0,10431000000.0,,,820000000.0,9122000000.0,556000000.0,,69000000.0,29000000.0,642000000.0,76000000.0,76000000.0,200000000.0,366000000.0,671000000.0,9760000000.0,-17000000.0,,7000000.0,,,28000000.0,3000000.0,,86000000.0,,-20000000.0,28000000.0,,,-3000000.0,60000000.0,,,,,,,,,,,,,,,,,,,
DOW,2024-12-31,2730000.0,0.21,13000000.0,13000000.0,-53000000.0,751000000.0,435000000.0,-159000000.0,216000000.0,-63270000.0,-53000000.0,10101000000.0,704700000.0,704700000.0,-0.08,-0.08,-56000000.0,-56000000.0,,-53000000.0,-35000000.0,-35000000.0,254000000.0,219000000.0,74000000.0,9000000.0,34000000.0,-159000000.0,216000000.0,,76000000.0,76000000.0,10405000000.0,10405000000.0,,,1173000000.0,8795000000.0,1186000000.0,,112000000.0,304000000.0,631000000.0,76000000.0,76000000.0,202000000.0,353000000.0,935000000.0,9470000000.0,-18000000.0,-18000000.0,4000000.0,,,57000000.0,3000000.0,,11000000.0,,-51000000.0,57000000.0,,,14000000.0,0.0,,,,,,,,,,,,,,,,,,,
DOW,2024-09-30,-2590000.0,0.259,-10000000.0,-10000000.0,214000000.0,741000000.0,523000000.0,-163000000.0,199000000.0,221410000.0,214000000.0,10489000000.0,703600000.0,702300000.0,0.3,0.3,211000000.0,211000000.0,,214000000.0,240000000.0,240000000.0,84000000.0,324000000.0,97000000.0,4000000.0,24000000.0,-163000000.0,199000000.0,,76000000.0,76000000.0,10879000000.0,10879000000.0,,,1274000000.0,9144000000.0,1264000000.0,,105000000.0,390000000.0,680000000.0,76000000.0,76000000.0,208000000.0,396000000.0,1070000000.0,9809000000.0,-26000000.0,0.0,-14000000.0,,,36000000.0,3000000.0,,1000000.0,,2000000.0,36000000.0,,,27000000.0,0.0,,,,,,,,,,,,,,,,,,,
DOW,2024-06-30,986842.105263,0.246711,4000000.0,4000000.0,439000000.0,682000000.0,805000000.0,-155000000.0,197000000.0,435986842.105263,439000000.0,10254000000.0,705300000.0,703800000.0,0.62,0.62,436000000.0,436000000.0,,439000000.0,458000000.0,458000000.0,150000000.0,608000000.0,102000000.0,16000000.0,0.0,-155000000.0,197000000.0,,77000000.0,77000000.0,10915000000.0,10915000000.0,,,1483000000.0,8986000000.0,1487000000.0,,72000000.0,661000000.0,663000000.0,77000000.0,77000000.0,196000000.0,390000000.0,1324000000.0,9591000000.0,-19000000.0,0.0,-12000000.0,,,42000000.0,3000000.0,,1000000.0,,26000000.0,42000000.0,,,10000000.0,-5000000.0,,,,,,,,,,,,,,,,,,,
DOW,2024-03-31,986842.105263,0.246711,4000000.0,4000000.0,439000000.0,682000000.0,805000000.0,-155000000.0,197000000.0,435986842.105263,439000000.0,10254000000.0,705300000.0,703800000.0,0.62,0.62,436000000.0,436000000.0,,439000000.0,458000000.0,458000000.0,150000000.0,608000000.0,102000000.0,16000000.0,0.0,-155000000.0,197000000.0,,77000000.0,77000000.0,10915000000.0,10915000000.0,,,1483000000.0,8986000000.0,1487000000.0,,72000000.0,661000000.0,663000000.0,77000000.0,77000000.0,196000000.0,390000000.0,1324000000.0,9591000000.0,-19000000.0,0.0,-12000000.0,,,42000000.0,3000000.0,,0.0,,26000000.0,42000000.0,,,10000000.0,-5000000.0,,,,,,,,,,,,,,,,,,,
DOW,2023-12-31,986842.105263,0.246711,4000000.0,4000000.0,439000000.0,682000000.0,805000000.0,-155000000.0,197000000.0,435986842.105263,439000000.0,10254000000.0,705300000.0,703800000.0,0.62,0.62,436000000.0,436000000.0,,439000000.0,458000000.0,458000000.0,150000000.0,608000000.0,102000000.0,16000000.0,0.0,-155000000.0,197000000.0,,77000000.0,77000000.0,10915000000.0,10915000000.0,,,1483000000.0,8986000000.0,1487000000.0,,72000000.0,661000000.0,663000000.0,77000000.0,77000000.0,196000000.0,390000000.0,1324000000.0,9591000000.0,-19000000.0,0.0,-12000000.0,,,42000000.0,3000000.0,,0.0,,26000000.0,42000000.0,,,10000000.0,-14000000.0,,,,,,,,,,,,,,,,,,,
PTC,2025-06-30,0.0,0.270286,0.0,0.0,141328000.0,33834000.0,212080000.0,-18404000.0,18404000.0,141328000.0,141328000.0,434109000.0,120461000.0,119913000.0,1.17,1.18,141328000.0,141328000.0,,141328000.0,141328000.0,141328000.0,52348000.0,193676000.0,2252000.0,0.0,0.0,-18404000.0,18404000.0,,11536000.0,11536000.0,643937000.0,643937000.0,,,245914000.0,87727000.0,245914000.0,209828000.0,2252000.0,209828000.0,324084000.0,11536000.0,11536000.0,116647000.0,195901000.0,533912000.0,110025000.0,,,,54145000.0,54145000.0,,,,,,,,141756000.0,,,,,,,,,,,,,,,,,,,,,,
PTC,2025-03-31,-884730.0,0.21,-4213000.0,-4213000.0,162644000.0,33677000.0,224855000.0,-18806000.0,19606000.0,165972270.0,162644000.0,408689000.0,120854000.0,120177000.0,1.35,1.35,162644000.0,162644000.0,,162644000.0,162644000.0,162644000.0,42605000.0,205249000.0,-3613000.0,-4213000.0,0.0,-18806000.0,19606000.0,,11380000.0,11380000.0,636366000.0,636366000.0,,,262745000.0,83965000.0,258532000.0,223464000.0,600000.0,227677000.0,302427000.0,11380000.0,11380000.0,111023000.0,180024000.0,530104000.0,106262000.0,,,,54993000.0,54993000.0,800000.0,,,,,,800000.0,125031000.0,,,,,,,,,,,,,,,,,,,,,,
PTC,2024-12-31,0.0,0.12,0.0,0.0,82232000.0,33751000.0,115202000.0,-21148000.0,22048000.0,82232000.0,82232000.0,449604000.0,121145000.0,120243000.0,0.68,0.68,82232000.0,82232000.0,,82232000.0,82232000.0,82232000.0,10922000.0,93154000.0,-1200000.0,0.0,0.0,-21148000.0,22048000.0,,11440000.0,11440000.0,565128000.0,565128000.0,,,148953000.0,89486000.0,148953000.0,115524000.0,-1200000.0,115524000.0,337807000.0,11440000.0,11440000.0,115516000.0,210851000.0,453331000.0,111797000.0,,,,53319000.0,53319000.0,900000.0,,,,,,900000.0,157532000.0,,,,,,,,,,,,,,,,,,,,,,
PTC,2024-09-30,0.0,0.256818,0.0,0.0,126523000.0,36992000.0,195193000.0,-20548000.0,24948000.0,126523000.0,126523000.0,432574000.0,121181000.0,120113000.0,1.04,1.05,126523000.0,126523000.0,,126523000.0,126523000.0,126523000.0,43722000.0,170245000.0,-3133000.0,0.0,0.0,-20548000.0,24948000.0,,10559000.0,10559000.0,626547000.0,626547000.0,,,232185000.0,86392000.0,232185000.0,193973000.0,-3133000.0,193973000.0,319749000.0,10559000.0,10559000.0,110013000.0,199177000.0,513722000.0,112825000.0,,,,51986000.0,51986000.0,900000.0,,,,,,900000.0,147191000.0,,,,,,,,,,,,,,,,,,,,,,
PTC,2024-06-30,0.0,0.21,0.0,0.0,68978000.0,34812000.0,95158000.0,-27785000.0,27785000.0,68978000.0,68978000.0,422818000.0,120822000.0,119893000.0,0.57,0.58,68978000.0,68978000.0,,68978000.0,68978000.0,68978000.0,-1605000.0,67373000.0,-663000.0,0.0,0.0,-27785000.0,27785000.0,,10672000.0,10672000.0,518639000.0,518639000.0,,,129970000.0,87776000.0,129970000.0,95821000.0,-663000.0,95821000.0,310902000.0,10672000.0,10672000.0,110253000.0,189977000.0,406723000.0,111916000.0,,,,49659000.0,49659000.0,900000.0,,,,,,900000.0,140318000.0,,,,,,,,,,,,,,,,,,,,,,
PTC,2024-03-31,0.0,0.21,0.0,0.0,68978000.0,34812000.0,95158000.0,-27785000.0,27785000.0,68978000.0,68978000.0,422818000.0,120822000.0,119893000.0,0.57,0.58,68978000.0,68978000.0,,68978000.0,68978000.0,68978000.0,-1605000.0,67373000.0,-663000.0,0.0,-7000.0,-27785000.0,27785000.0,,10672000.0,10672000.0,518639000.0,518639000.0,,,129970000.0,87776000.0,129970000.0,95821000.0,-663000.0,95821000.0,310902000.0,10672000.0,10672000.0,110253000.0,189977000.0,406723000.0,111916000.0,,,,49659000.0,49659000.0,1100000.0,,,,,,1100000.0,140318000.0,,,,,,,,,,,,,,,,,,,,,,
PTC,2023-12-31,0.0,0.21,0.0,0.0,68978000.0,34812000.0,95158000.0,-27785000.0,27785000.0,68978000.0,68978000.0,422818000.0,120822000.0,119893000.0,0.57,0.58,68978000.0,68978000.0,,68978000.0,68978000.0,68978000.0,-1605000.0,67373000.0,-663000.0,0.0,-7000.0,-27785000.0,27785000.0,,10672000.0,10672000.0,518639000.0,518639000.0,,,129970000.0,87776000.0,129970000.0,95821000.0,-663000.0,95821000.0,310902000.0,10672000.0,10672000.0,110253000.0,189977000.0,406723000.0,111916000.0,,,,49659000.0,49659000.0,1300000.0,,,,,,1300000.0,140318000.0,,,,,,,,,,,,,,,,,,,,,,
